player,map,category,time,proof,date,tag
"Nugglei","Northern Cliffs","R15 Skip","6.5","https://youtu.be/urbnOA-6ON0","May 28, 2024",""
"Chriss","Shipwrecked","Skip IGT","15.8","https://www.youtube.com/watch?v=tmZbyqPuJuw","May 29, 2024",""
"Apple","Laser Tag","R6 Skipless","22.9","https://youtube.com/watch?v=wqF_EJcHE7E&si=0QFoQ_HPM-5cTnYT","May 30, 2024",""
"Gavin","Canyon","Skip IGT","15","https://youtu.be/PF0ATcqoljE","May 31, 2024",""
"Altensee","Fuyu Village","Skipless EGT","19.617","https://youtu.be/Z9Rage6g6BY","45445",""
"Chriss","Cosmic Cliffside","Skip IGT","13.4","https://www.youtube.com/watch?v=q2vn4pty__c","June 8, 2024",""
"Gavin","Acid Realm","Skipless EGT","37.283","https://www.youtube.com/watch?v=fcPIYxRiD28","June 8, 2024",""
"Gavin","Canyon","Skip EGT","14.967","https://www.youtube.com/watch?v=PF0ATcqoljE","June 8, 2024",""
"Gavin","Disaster Valley","R15 Skip","19","https://youtu.be/ddehsvLvrR0","June 13, 2024",""
"Skele","Autumn Woodlands","R6 Skip","11.7","https://www.youtube.com/watch?v=uHnHD4i0-zk","June 13, 2024",""
"Gavin","Disaster Valley","Skip IGT","19","https://youtu.be/ddehsvLvrR0","June 13, 2024",""
"Gavin","Cosmic Cliffside","R6 Skip","13.6","https://youtu.be/uRaSCbXqyVE","June 15, 2024",""
"Gavin","Autumn Woodlands","R6 Skip","11.7","https://youtu.be/YjXFNp7tjgc","June 15, 2024",""
"Gavin","Cosmic Cliffside","Skip IGT","13.6","https://youtu.be/uRaSCbXqyVE","June 15, 2024",""
"Evelyn","Fuyu Village","Glitch","18.9","https://discord.com/channels/582916403691257876/727239118396063806/1252042955519168518","June 16, 2024",""
"Tehpson","Night Terrors","R15 Skipless","19","https://www.youtube.com/watch?v=u7WIDTg3zzI","June 19, 2024",""
"Vegeta","Shipwrecked","Glitch","8.1","https://discord.com/channels/582916403691257876/727239118396063806/1253066711251292161","June 19, 2024",""
"Evelyn","Jurassic Coast","Glitch","10.8","https://discord.com/channels/582916403691257876/727239118396063806/1253080674844545157","June 19, 2024",""
"Evelyn","Heist","Glitch","23.9","https://discord.com/channels/582916403691257876/727239118396063806/1253095571527565480","June 19, 2024",""
"Evelyn","Cavern of Darkness","Glitch","13.5","https://discord.com/channels/582916403691257876/727239118396063806/1253376268607557703","June 20, 2024",""
"Evelyn","Dunes","Glitch","9.5","https://discord.com/channels/582916403691257876/727239118396063806/1253448788606058537","June 20, 2024",""
"Chriss","Pastel Valley","Skip IGT","22","https://cdn.discordapp.com/attachments/585481591074062336/1253855426332721212/subpastell.mp4?ex=6899d51d&is=6898839d&hm=35e04f4d08c18528f6ddc8c244c3aac719bc2c2ccf46945b165dd2bd08e6b8f8&","June 21, 2024",""
"Vegeta","Ravine","R6 Skip","15.1","https://streamable.com/0zbyjv","June 23, 2024",""
"Evelyn","Island Route","Glitch","27.6","https://discord.com/channels/582916403691257876/727239118396063806/1255257304077439069","June 25, 2024",""
"Evelyn","Ancient Tomb","Glitch","19.8","https://discord.com/channels/582916403691257876/727239118396063806/1255259486399103217","June 25, 2024",""
"Evelyn","Taiga","Glitch","12.3","https://discord.com/channels/582916403691257876/727239118396063806/1255264879162560554","June 25, 2024",""
"Vegeta","The Realm Between","Skip IGT","31.4","https://streamable.com/jxi9uu","June 27, 2024",""
"Chriss","The Realm Between","Skip IGT","31.4","https://cdn.discordapp.com/attachments/585481591074062336/1255927624082128937/trbwb.mp4?ex=689a1ebf&is=6898cd3f&hm=eac83c111945de9e83230415511a1b52491359d624258f9ff972aa6721d7485a&","June 27, 2024",""
"Chriss","River of Ice","R6 Skipless","12.9","https://discord.com/channels/582916403691257876/999655731013894154/1256351596158386327","June 28, 2024",""
"Nugglei","Cosmic Cliffside","Skip IGT","13.4","https://www.youtube.com/watch?v=qeMdefVEuSI","June 28, 2024",""
"Gavin","Floatroads","R6 Skipless","26.2","https://youtu.be/4yAUKoF_S7s","June 28, 2024",""
"Marbless-","Enchanted Forest","R6 Skipless","25.3","https://youtu.be/x9d5Wkvl3TA","June 29, 2024",""
"Chriss","Frozen","Skip IGT","24","https://www.youtube.com/watch?v=jogu3GEZqOs","June 30, 2024",""
"Skele","Acid Realm","Skipless EGT","37.317","https://www.youtube.com/watch?v=lLqk13OnlUY","45473",""
"Chriss","Acid Realm","Skipless IGT","37.3","https://discord.com/channels/582916403691257876/585481591074062336/1257110751848693853","45473",""
"Altensee","Legacy","Skipless IGT","30.9","https://www.youtube.com/watch?v=QYS_QFcj8qs","July 1, 2024",""
"Chriss","River of Ice","Skipless IGT","12.8","https://cdn.discordapp.com/attachments/585481591074062336/1257521940890124380/GodisGood.mp4?ex=6899fcd2&is=6898ab52&hm=dc7b19563b42e5b3681542f9ab5e731e37a30839b667bd6f1794a6edf1f455f1&","July 1, 2024",""
"Chriss","Floatroads","Skipless IGT","26.1","https://cdn.discordapp.com/attachments/585481591074062336/1257501863654330438/FLOATWBYESSS.mp4?ex=6899ea1f&is=6898989f&hm=50c056400d43877588b195c415cf6608f986ad0894b6e1d39dc65d111d497305&","July 1, 2024",""
"Altensee","Legacy","Skipless EGT","30.883","https://www.youtube.com/watch?v=QYS_QFcj8qs","July 1, 2024",""
"Chriss","Acid Realm","Skipless EGT","37.317","https://discord.com/channels/582916403691257876/585481591074062336/1257110751848693853","July 1, 2024",""
"Gavin","River of Ice","Skipless IGT","12.8","https://youtu.be/umfOncvlAvg","July 2, 2024",""
"Altensee","Floatroads","Skipless IGT","26.1","https://www.youtube.com/watch?v=OzY8Q32JbzE","July 2, 2024",""
"Altensee","Fuyu Village","Skipless IGT","19.6","https://www.youtube.com/watch?v=Z9Rage6g6BY","July 2, 2024",""
"Vegeta","Fuyu Village","Skipless IGT","19.6","https://youtu.be/yBE8-U3nzA8?si=dUrVvhy8nGpLfL1R","July 2, 2024",""
"Skele","Cavern of Darkness","Skip IGT","22.1","https://www.youtube.com/watch?v=dUmuk43jQAo","July 2, 2024",""
"Chriss","Cavern of Darkness","Skip IGT","22.1","https://cdn.discordapp.com/attachments/585481591074062336/1257739138258702436/ITSOVER.mp4?ex=689b6fda&is=689a1e5a&hm=3a303b4136f4a45167c9161a14b23c652cef374d87b38d8248c75b6996f7606f&","July 2, 2024",""
"Vegeta","Enchanted Forest","Skipless IGT","25.1","https://www.youtube.com/watch?v=7bHPSRJzxj0","July 2, 2024",""
"Vegeta","Frosted Fortress","R15 Skip","32.7","https://youtu.be/_FHYGb2RlLE?si=fiEQAcGFmemuJ8iK","July 2, 2024",""
"Skele","Island Route","Skipless IGT","32.4","https://www.youtube.com/watch?v=z5RTqHXZjrM","45475",""
"Skele","Island Route","Skipless EGT","32.417","https://www.youtube.com/watch?v=z5RTqHXZjrM","45475",""
"Chriss","Floatroads","Skipless EGT","26.133","https://discord.com/channels/582916403691257876/585481591074062336/1257501866946986138","July 2, 2024",""
"Gavin","Island Route","Skipless IGT","32.4","https://youtu.be/y5h68H_n4SI","45475",""
"Altensee","Frozen","Skipless IGT","25","https://www.youtube.com/watch?v=FNWERkACca8","July 3, 2024",""
"Altensee","Swamp","Skipless IGT","24.2","https://www.youtube.com/watch?v=hcpGVvpeIW4","July 3, 2024",""
"Skele","Cosmic Cliffside","Skip IGT","13.4","https://www.youtube.com/watch?v=eRul7mhkf68","July 3, 2024",""
"Skele","Cosmic Cliffside","R15 Skip","13.5","https://www.youtube.com/watch?v=V0wd9wFJ0Lw","July 3, 2024",""
"Skele","Cosmic Cliffside","R6 Skip","13.6","https://www.youtube.com/watch?v=T6ZSX1b5J5Y","45476",""
"Skele","Cosmic Cliffside","Skip EGT","13.35","https://www.youtube.com/watch?v=eRul7mhkf68","45476",""
"Rube7tube","Island Route","Skipless IGT","32.4","https://www.youtube.com/watch?v=guBYVQWvtuM","July 3, 2024",""
"Altensee","Legacy","R15 Skipless","31.1","https://www.youtube.com/watch?v=sPFmWW9HYfw","July 4, 2024",""
"Altensee","Cavern of Darkness","Skip IGT","22.1","https://www.youtube.com/watch?v=p1sde0YuNUk","July 5, 2024",""
"Altensee","Legacy","R6 Skipless","31.2","https://www.youtube.com/watch?v=sPFmWW9HYfw","July 5, 2024",""
"Altensee","Clockwork Colosseum","Skip IGT","17.8","https://www.youtube.com/watch?v=R1ym7_PNY3E","July 6, 2024",""
"Altensee","Clockwork Colosseum","Skip EGT","17.733","https://www.youtube.com/watch?v=R1ym7_PNY3E","July 6, 2024",""
"Skele","The Realm Between","Skip IGT","31.4","https://www.youtube.com/watch?v=VS2QB8_i4as","July 6, 2024",""
"Nugglei","Island Route","R15 Skipless","32.5","https://youtu.be/9YM1KMInNyo?si=3ybHhzLlsCvTPlau","July 6, 2024",""
"Rube7tube","The Emerald Isle","Glitch","0","https://www.youtube.com/watch?v=4bRNQxzvX0U","July 6, 2024",""
"Skele","Shipwrecked","Skipless IGT","21.6","https://www.youtube.com/watch?v=WXmsLsthgRQ","45479",""
"Skele","Shipwrecked","Skipless EGT","21.6","https://www.youtube.com/watch?v=WXmsLsthgRQ","45479",""
"Skele","Legacy","Skipless IGT","30.9","https://www.youtube.com/watch?v=F7d8lmmpUPc","July 7, 2024",""
"Rube7tube","Fuyu Village","Skipless IGT","19.6","https://www.youtube.com/watch?v=13BIftMGHYI","July 7, 2024",""
"Skele","Legacy","Skipless EGT","30.883","https://www.youtube.com/watch?v=F7d8lmmpUPc","July 7, 2024",""
"Nugglei","Skyscrapers","Skipless IGT","28.5","https://youtu.be/ka9gcmjWt48","July 8, 2024",""
"Skele","Canyon","Skipless IGT","15.1","https://www.youtube.com/watch?v=9WJ65hvtL5Q","July 8, 2024",""
"Rube7tube","Mystical Gorge","Skipless IGT","15.8","https://www.youtube.com/watch?v=OAMDgVvdObE","July 8, 2024",""
"Nugglei","Skyscrapers","Skipless EGT","28.517","https://youtu.be/ka9gcmjWt48","July 8, 2024",""
"Evelyn","Ancient Tomb","Glitch","18.2","https://discord.com/channels/582916403691257876/727239118396063806/1259920241442558074","July 8, 2024",""
"Evelyn","Heist","Glitch","19.2","https://discord.com/channels/582916403691257876/727239118396063806/1259999138586820721","July 8, 2024",""
"Skele","Canyon","Skipless EGT","15.1","https://www.youtube.com/watch?v=9WJ65hvtL5Q","45481",""
"Skele","Ancient Tomb","Skipless IGT","32.7","https://www.youtube.com/watch?v=yoq4WaFp1Yc","45481",""
"Skele","Ancient Tomb","Skipless EGT","32.683","https://www.youtube.com/watch?v=yoq4WaFp1Yc","45481",""
"Rube7tube","Fuyu Village","Skipless EGT","19.65","https://www.youtube.com/watch?v=13BIftMGHYI","45481",""
"Nugglei","Ravine","Skip IGT","9.1","https://youtu.be/Seatacw02IY","July 9, 2024",""
"Vegeta","Dragons Lair","Glitch","8.1","https://youtu.be/lSPvyKlPldE?si=zxmfo9iAx3CWVl5q","July 9, 2024",""
"Rube7tube","Mystical Gorge","Skipless EGT","15.833","https://www.youtube.com/watch?v=OAMDgVvdObE","45482",""
"NHL","Floatroads","R15 Skipless","26.2","https://youtu.be/lLvxKa3R8eo?si=kdXE4CxuxxYLS3GI","July 10, 2024","Mobile"
"NHL","Floatroads","Skipless IGT","26.2","https://www.youtube.com/watch?v=lLvxKa3R8eo","July 10, 2024","Mobile"
"Viceowner","River of Ice","Skipless IGT","12.8","https://youtu.be/9erZWvnQiT4","July 11, 2024",""
"Skele","Western Bluffs","R6 Skip","17.9","https://www.youtube.com/watch?v=nQ2rIY2oBeQ","July 11, 2024",""
"Skele","Enchanted Forest","R6 Skipless","25.3","https://www.youtube.com/watch?v=mHfdcGnLhQ0","45484",""
"Boostbomb","Enchanted Forest","Skipless IGT","25.1","https://www.youtube.com/watch?v=ap77Hkixw8w","July 12, 2024",""
"Nugglei","Reflection","R6 Skipless","31.9","https://youtu.be/SkYkK5Pf-Uk?si=F9njaNiZnJl-dKSb","July 12, 2024",""
"Nugglei","Skyscrapers","R6 Skip","22.5","https://youtu.be/jiXEF9cNW2k","July 12, 2024",""
"Shane","Floatroads","Skipless IGT","26.1","https://youtu.be/T_nItb7Svvc?si=EuvifEwtP2CGNmuH","July 13, 2024","Mobile"
"Mal","Autumn Woodlands","Skipless IGT","24.8","https://www.youtube.com/watch?v=nOPixY9Na9Q","July 13, 2024",""
"Rube7tube","Autumn Woodlands","Skipless IGT","24.8","https://www.youtube.com/watch?v=-K1EIfm6E30","July 13, 2024",""
"Shane","Floatroads","Skipless EGT","26.083","https://www.youtube.com/watch?v=T_nItb7Svvc","July 13, 2024","Mobile"
"Nugglei","Ravine","R6 Skipless","15.7","https://youtu.be/RzrjeSCzGIM?si=2kWehs8XDeVA05ao","July 14, 2024",""
"Nugglei","Tropical Islands","R6 Skipless","46.8","https://youtu.be/zMj7mdQT75Q?si=T61AMnHxQDRtyg48","July 14, 2024",""
"Nugglei","Ravine","R6 Skip","15.1","https://youtu.be/h-GqMEioiww","July 14, 2024",""
"Rube7tube","Autumn Woodlands","Skipless EGT","24.817","https://www.youtube.com/watch?v=-K1EIfm6E30","July 14, 2024",""
"Nugglei","Skyscrapers","R15 Skipless","28.8","https://youtu.be/cNyL3fPyZ1o?si=v81_yUdtyAUiSCeW","July 15, 2024",""
"Nugglei","Melodical Fantasy","R15 Skip","38.7","https://youtu.be/2Sf2OJhGipU","July 15, 2024",""
"Nugglei","Autumn Woodlands","R6 Skipless","25","https://youtu.be/lb4KA_Hcdxc?si=-95SvIJH4D0DqyKT","July 15, 2024",""
"Nugglei","Crystal Mine","R6 Skipless","24.6","https://youtu.be/w29wiKdYOYw?si=0nNecgRKZphdj0vS","July 15, 2024",""
"Nugglei","Twilight Lagoon","R6 Skipless","24.5","https://youtu.be/6NGCTzSMIEE?si=irXYdxQRlIZXQT-L","July 16, 2024",""
"Nugglei","Mystic Alps","R6 Skipless","27.8","https://youtu.be/avl65u7Ckoo?si=-aTJGk-TPL4cOeS5","July 16, 2024",""
"Nugglei","Shipwrecked","R6 Skipless","22.7","https://youtu.be/gMsjkEZMcvg?si=_RStsfE7dDvvg05T","July 17, 2024",""
"Nugglei","Skyscrapers","R6 Skipless","29","https://youtu.be/zXTA2L2wF7k?si=vRN1gsC-SPXi8_TW","July 17, 2024",""
"Altensee","Skyscrapers","R15 Skipless","28.8","https://www.youtube.com/watch?v=w6RtmqPOC3k","July 18, 2024",""
"NHL","Snowy Slopes","R15 Skipless","35.9","https://youtu.be/3DNsN0pEzwc?si=zdwK26VyuSouvcYs","July 19, 2024","Mobile"
"NHL","Reflection","R15 Skipless","31.8","https://youtu.be/c5LQ2G40A7M?si=Ng6HprbD_8Mo84i_","July 20, 2024","Mobile"
"NHL","Swamp","R15 Skipless","24.3","https://youtu.be/Rz559HIOg5g?si=LQ3kGTj-It16Dy1E","July 20, 2024","Mobile"
"NHL","Reflection","Skipless IGT","31.8","https://youtu.be/c5LQ2G40A7M?si=KQ55azDke7kPMW7Z","45493","Mobile"
"NHL","Reflection","R15 Skipless","31.8","31.8 reflection r15 tied wr - YouTube","July 20, 2024","Mobile"
"NHL","Snowy Slopes","R15 Skipless","35.9","https://www.youtube.com/watch?v=3DNsN0pEzwc","July 20, 2024","Mobile"
"NHL","Grassy Mountain","R15 Skipless","31.1","https://youtu.be/DJK-jRrE85M?si=LnJyUwiEQP_8rZrz","July 21, 2024","Mobile"
"Nugglei","Disaster Valley","R6 Skipless","33.4","https://youtu.be/VB8_R75h16k?si=SlvIuffHNY_BJFN2","July 21, 2024",""
"Skele","Melodical Fantasy","Skip IGT","35.7","https://www.youtube.com/watch?v=H1C9_xPayPg","July 24, 2024",""
"Skele","Magma Cavern","Skipless IGT","35.7","https://www.youtube.com/watch?v=A12JSS67f5A","45497",""
"Skele","Magma Cavern","Skipless EGT","35.717","https://www.youtube.com/watch?v=A12JSS67f5A","45497",""
"Skele","Melodical Fantasy","Skip EGT","35.783","https://www.youtube.com/watch?v=H1C9_xPayPg","45497",""
"Nugglei","The Realm Between","Skipless IGT","32","https://youtu.be/INAt6O6w9wM","July 25, 2024",""
"Nugglei","The Realm Between","Skipless EGT","32","https://youtu.be/INAt6O6w9wM","July 25, 2024",""
"Shane","Laser Tag","Skipless IGT","22.8","https://youtu.be/lvTlK_F9xc0","45498","Mobile"
"Shane","Crystal Mine","Skipless IGT","24.3","https://www.youtube.com/watch?v=1ZsuwauvkvU","July 26, 2024","Mobile"
"Altensee","Autumn Woodlands","Skip IGT","11.3","https://www.youtube.com/watch?v=KAARGR5YULI","July 26, 2024",""
"Nugglei","Island Route","R6 Skipless","32.8","https://youtu.be/FcZtqpOhGXA?si=OmRIw73vbU15zV--","July 26, 2024",""
"Marbless-","Night Terrors","R6 Skipless","19","https://cdn.discordapp.com/attachments/1262246161880842370/1266263405409468466/Untitled_video_-_Made_with_Clipchamp_20.mp4?ex=68de0b31&is=68dcb9b1&hm=e2a417a70f24b270ff6e0abb6eb0a3ff4fc098495291079a9bad21ba83ab13b9&","July 26, 2024",""
"Marbless-","The Emerald Isle","R6 Skipless","19.3","https://cdn.discordapp.com/attachments/1262246161880842370/1266269347832270969/Untitled_video_-_Made_with_Clipchamp_22.mp4?ex=68e00afa&is=68deb97a&hm=4cba7cffcc6910b4c7d1b37a05365c86426e8a39e112cb41f99212a99087af72&","July 26, 2024",""
"Altensee","Frosted Fortress","Skip IGT","32.3","https://youtu.be/EzrzkDjJ-Rk","45499",""
"NHL","River of Ice","Skipless IGT","12.9","https://discord.com/channels/582916403691257876/1139549460318388364/1266643143844171877","July 27, 2024","Mobile"
"NHL","River of Ice","Skipless EGT","12.933","https://discord.com/channels/582916403691257876/1139549460318388364/1266643143844171877","July 27, 2024","Mobile"
"Altensee","Autumn Woodlands","Skip EGT","11.283","https://www.youtube.com/watch?v=KAARGR5YULI","July 27, 2024",""
"Altensee","Cosmic Cliffside","Skip IGT","13.4","https://www.youtube.com/watch?v=gsUxy2qajso","July 28, 2024",""
"Chriss","Twilight Lagoon","Skip IGT","20","https://cdn.discordapp.com/attachments/585481591074062336/1267541705205350481/wbone.mp4?ex=689a2f34&is=6898ddb4&hm=efe4ba603992fd50f06f22629b8c4277832a11297e75552618b79ad459553c4d&","July 29, 2024",""
"Altensee","The Emerald Isle","Skip IGT","15.1","https://www.youtube.com/watch?v=ULYSVohR_Aw","July 30, 2024",""
"Marbless-","Clockwork Colosseum","R6 Skipless","22.6","https://youtu.be/4VYOiwz1V78","August 1, 2024",""
"Nugglei","Honeycomb Run","R15 Skipless","15.6","https://youtu.be/XBbZ73jXDs8?si=XSCAeufiQur7e8gL","August 2, 2024",""
"NHL","Jurassic Coast","R15 Skipless","16.3","https://youtu.be/xD25MGv_LNo?si=k23BdomXlEwQuEUP","August 3, 2024","Mobile"
"NHL","Night Terrors","R15 Skipless","19","https://youtu.be/YdhiOt-5fcI?si=7YaHKG5L-su88O6D","August 3, 2024","Mobile"
"Rube7tube","Mystic Alps","Skip IGT","12.6","https://www.youtube.com/watch?v=oXpCfdbd1tQ","August 5, 2024",""
"Rube7tube","Mystic Alps","Skip EGT","12.55","https://www.youtube.com/watch?v=oXpCfdbd1tQ","August 5, 2024",""
"Chriss","Mystic Alps","Skip EGT","12.683","https://www.youtube.com/watch?v=b0VzEvvkgAQ","August 5, 2024",""
"Chriss","Northern Cliffs","Skip IGT","6","https://cdn.discordapp.com/attachments/585481591074062336/1270827745148010538/fucknoah.mp4?ex=689a4611&is=6898f491&hm=1a688663455cd71e59ed2a7fa04cfb981059724d6a6c262cb2280fd8c05f8a48&","August 7, 2024",""
"Skele","Twilight Lagoon","Skip IGT","20","https://www.youtube.com/watch?v=6dgng7dOayI","August 7, 2024",""
"Rube7tube","Disaster Valley","Skip IGT","15.5","https://www.youtube.com/watch?v=s5kYKm1xNtw","August 7, 2024",""
"Rube7tube","Disaster Valley","Skip EGT","15.467","https://www.youtube.com/watch?v=s5kYKm1xNtw","August 7, 2024",""
"Skele","Twilight Lagoon","Skip EGT","19.967","https://www.youtube.com/watch?v=6dgng7dOayI","45511",""
"NHL","Autumn Woodlands","R15 Skipless","25","https://youtu.be/onIgiP2b3X0?si=Oc979tNgE8dlif1C","45511","Mobile"
"NHL","Autumn Woodlands","Skipless IGT","25","https://youtu.be/onIgiP2b3X0?si=Oc979tNgE8dlif1C","45511","Mobile"
"Apple","Skyscrapers","R15 Skip","22.5","https://www.youtube.com/watch?v=rCI7meL3UTw","August 7, 2024","Mobile"
"Skele","Mystic Alps","Skip IGT","12.6","https://www.youtube.com/watch?v=SkWFM_bnEVc","August 8, 2024",""
"Rube7tube","Western Bluffs","Skip IGT","8.7","https://www.youtube.com/watch?v=57Jav9lH0js","August 8, 2024",""
"Skele","Frosted Fortress","Skip IGT","32.2","https://www.youtube.com/watch?v=_ILwnWnf5Tk","August 8, 2024",""
"Nugglei","Honeycomb Run","R6 Skipless","15.7","https://youtu.be/0V_-HtUDZr8?si=OY7OSQrI9GYiJ3JP","August 8, 2024",""
"Nugglei","Northern Cliffs","R6 Skipless","13.5","https://youtu.be/Acjl6wvazxk?si=HPF5084A0ufX_Ui0","August 8, 2024",""
"Marbless-","Taiga","R6 Skipless","19.3","https://youtu.be/XFh3yn97JVY","August 8, 2024",""
"Skele","Mystic Alps","Skip EGT","12.583","https://www.youtube.com/watch?v=SkWFM_bnEVc","45512",""
"Skele","Frosted Fortress","Skip EGT","32.033","https://www.youtube.com/watch?v=_ILwnWnf5Tk","45512",""
"Altensee","Heights","Skipless IGT","16.7","https://www.youtube.com/watch?v=-0HXjNdDhmw","August 9, 2024",""
"Rube7tube","The Realm Between","Skip IGT","31.4","https://www.youtube.com/watch?v=z05qd3QuI0M","August 9, 2024",""
"Altensee","Heights","R15 Skipless","16.7","https://www.youtube.com/watch?v=-0HXjNdDhmw","August 9, 2024",""
"Nugglei","Taiga","R6 Skipless","19.3","https://youtu.be/gamAgkUHoIE?si=KPFCfE4tUirGEL98","August 9, 2024",""
"Rube7tube","Western Bluffs","Skip EGT","8.667","https://www.youtube.com/watch?v=57Jav9lH0js","August 9, 2024",""
"DD","Laser Tag","R6 Skipless","22.9","https://medal.tv/games/roblox/clips/irTT6oIk98yuYlOjH/d1337GTOhDNt?invite=cr-MSw4RlUsNDQ4NzI5MzYs","August 10, 2024",""
"DD","Legacy","R6 Skipless","31.2","https://medal.tv/games/roblox/clips/irUFfos0JzWOs_6Vb/d1337ZUuJhFb?invite=cr-MSxnaDMsNDQ4NzI5MzYs","August 10, 2024",""
"DD","Snowy Slopes","R6 Skipless","35.9","https://medal.tv/games/roblox/clips/irRW5Bk9UKu4e0VIR/d1337rdR8qNw?invite=cr-MSxjTWgsNDQ4NzI5MzYs","August 10, 2024",""
"Nugglei","Melodical Fantasy","R6 Skipless","42.3","https://youtu.be/UC1AieaBNfE?si=wNBhEVTf3wxSHwyE","August 11, 2024",""
